用户主页url,用户名称,用户性别,ip地址,用户评论
https://space.bilibili.com/86002183,Captain_FUN,男,IP属地：江苏,"就在现实世界里找个女朋友真的那么难吗？你好好捯饬下自己，洗掉一头油，该弄个发型弄个发型，自己不会就找个店让Tony老师给你搭配下，换个不那么蠢的眼镜框，胖了就减减肥，脸上有痘就花点心思去治治，穿衣打扮正常点有个人样，这样就足够了吧😊
你就下个soda、缘分杀之类的交友软件，直接点匹配就能聊天，聊得时候就不卑不亢的，缘分杀都有剧情引导你该怎么聊天才能撩到对方了，就别再问“在干吗？吃了吗？”这种查户口式的问题了好吧，真的会谢🙏
聊得还行就转到威信上，下一步就约出来，大大方方的自信点，大家都是普通人，你没那么差，你约的也不是迪丽热巴。你是男的你主动点，吃点东西玩玩你掏钱大方点，双方都有好感不就顺水推舟该干嘛干嘛了？你心里面想的什么谁都不傻对吧？一般正常的小姑娘要实在对你不感兴趣，人也不图吃你顿饭对不对？☺️#(吐舌) #(吐舌) #(吐舌) 
别说你连请人吃个饭的钱都没有，真要没有你私我，让我笑话笑话你🙃
你看这种皮套人直播，你给人冲了个舰长每个月将近两百，你是多对一，人家一对多暂且不论，你想想，你在最好的，精力最旺盛的年纪把时间浪费在这种虚无缥缈的东西上面，且不说对不对得起自己，你真指望看一辈子皮套直播，火化的时候带着几张海报变成灰装盒里啊？😇
真要是这样的话你也太可怜了吧，我都要哭出来了……🥺 "
https://space.bilibili.com/392456560,舒舒服服摆大烂,保密,IP属地：江苏,"就在现实世界里找个女朋友真的那么难吗？你好好捯饬下自己，洗掉一头油，该弄个发型弄个发型，自己不会就找个店让Tony老师给你搭配下，换个不那么蠢的眼镜框，胖了就减减肥，脸上有痘就花点心思去治治，穿衣打扮正常点有个人样，这样就足够了吧😊
你就下个soda、缘分杀之类的交友软件，直接点匹配就能聊天，聊得时候就不卑不亢的，缘分杀都有剧情引导你该怎么聊天才能撩到对方了，就别再问“在干吗？吃了吗？”这种查户口式的问题了好吧，真的会谢🙏
聊得还行就转到威信上，下一步就约出来，大大方方的自信点，大家都是普通人，你没那么差，你约的也不是迪丽热巴。你是男的你主动点，吃点东西玩玩你掏钱大方点，双方都有好感不就顺水推舟该干嘛干嘛了？你心里面想的什么谁都不傻对吧？一般正常的小姑娘要实在对你不感兴趣，人也不图吃你顿饭对不对？☺️#(吐舌) #(吐舌) #(吐舌) 
别说你连请人吃个饭的钱都没有，真要没有你私我，让我笑话笑话你🙃
你看这种皮套人直播，你给人冲了个舰长每个月将近两百，你是多对一，人家一对多暂且不论，你想想，你在最好的，精力最旺盛的年纪把时间浪费在这种虚无缥缈的东西上面，且不说对不对得起自己，你真指望看一辈子皮套直播，火化的时候带着几张海报变成灰装盒里啊？😇
真要是这样的话你也太可怜了吧，我都要哭出来了……🥺 "
https://space.bilibili.com/690123288,白费12个硬币改名字,保密,IP属地：山西,普信?说话一股吧子味，但贴吧是一针见血的有攻击性的，而你更像是刻意用小表情的梗小鬼
https://space.bilibili.com/399050399,有那么一只苦力怕s,男,IP属地：湖北,回复 @白费12个硬币改名字 :这确实是从吧里复制粘贴来的定型文，＃(吐舌)就是贴吧的表情。
https://space.bilibili.com/1934197399,抽象の笑川,保密,IP属地：四川,是不是在樱岛私藏挑担了
https://space.bilibili.com/517781042,YuiDaisuki,女,IP属地：吉林,玩具或老头或老头用玩具
https://space.bilibili.com/36091245,最爱Anyma,女,IP属地：中国香港,@中国青年报 😙😙😙
https://space.bilibili.com/495747836,Ricardo_Luodi,男,IP属地：海南,我视频怎么给删了[UP_1265680561_爆金币咯]
https://space.bilibili.com/22720104,表模式,保密,IP属地：河南,删减了捏
https://space.bilibili.com/484570308,眉眼城府,男,IP属地：山东,俯卧撑那一段555
https://space.bilibili.com/8863604,姜米怪咖,保密,IP属地：河南,她平时说话都是这个语气吗[星瞳_流汗][星瞳_流汗]
https://space.bilibili.com/177761055,单推sora的爱酱,保密,IP属地：江西,老头，别[大哭][大哭]
https://space.bilibili.com/398325161,wen肃清,保密,IP属地：云南,呃呃呃锁范围了，我不好说[嘉然2.0_擦汗][嘉然2.0_擦汗]
https://space.bilibili.com/32202618,枫白埜,保密,IP属地：辽宁,虽然因为黑桃影关注了她，但是我现在开始好奇她为什么没被封了[喜极而泣]
https://space.bilibili.com/391390291,魔法少女雨欣酱,男,IP属地：福建,热水器玩得挺溜😑
https://space.bilibili.com/258501220,魏文帝曹丕本人,男,IP属地：广东,老头快住手😭
https://space.bilibili.com/350711562,不学习会变成小笨蛋,保密,IP属地：江西,我没关声音，社死了[生气][生气][生气]拉黑了，擦边主播
https://space.bilibili.com/4948789,切割洛托姆,男,IP属地：天津,猜猜在动捕房里有几个老头👴🏻呢
https://space.bilibili.com/521662049,走夜路的圈,保密,IP属地：河南,水晶萝卜喵
https://space.bilibili.com/417098309,若离又熬夜了,男,IP属地：美国,"塔菲立足於美利堅合眾國,對全球華人服務,受北美法律保護.版權所有,未經授權禁止復制或建立鏡像![永雏塔菲_喵喵拳][永雏塔菲_喵喵拳][永雏塔菲_开派对咯]"
https://space.bilibili.com/13273718,LovelyMiku,男,IP属地：湖南,我毫不怀疑塔菲如果不是国v将能整出什么样的嗯活[永雏塔菲_好热]
https://space.bilibili.com/129697021,乾坤翻转,男,IP属地：山东,举办永雏塔菲三天，治好了我的精神内耗😋
https://space.bilibili.com/489067692,Li依李高木,男,IP属地：广东,怎么给我推这些东西😰😰
https://space.bilibili.com/399572056,断念空城无,男,IP属地：辽宁,[喜极而泣]
https://space.bilibili.com/1365423156,7lpa8U,保密,IP属地：青海,赛博继女喵
https://space.bilibili.com/400913075,上职高挨电炮,保密,IP属地：浙江,电子继女
https://space.bilibili.com/522243943,高分子辉光管,保密,IP属地：山东,"1、唐高祖→李渊，在位9年，晋阳起兵、建立唐朝，玄武门之变。2、唐太宗→李世民，在位23年，改革三省六部，贞观之治，历史明君的典范。3、唐高宗→李治，在位34年，开创永徽之治，怕老婆，唐朝版图达到最大。4、女皇帝→武则天，在位15年，67岁即位，中国历史上唯一正统女皇帝。5、唐中宗→李显，分两次登基在位5年，被3个女人左右一生，后被韦后毒杀。6、唐睿宗→李旦，分两次登基在位8年，历经十几次官廷政变，后禅位与唐玄宗。7、唐玄宗→李隆基，在位44年，开创开元盛世，后因宠杨贵妃而毁，宠信奸臣，导致安史之乱。8、唐肃宗→李享，在位7年，宫廷政变中惊忧而死的乱世天子。9、唐代宗→李豫，在位17年，平定了安史之乱、迷信佛教，大唐开始由盛转衰。10、唐德宗→李适，在位26年，饱尝战火的洗礼和考验，生充满了矛盾和悲剧。
11、唐顺宗→李诵，在位8个月，被宦官逼迫退位做了太上皇没以皇帝的身份过一个新年。12、唐宪宗→李纯，在位15年，开创唐朝最后一个盛世的皇帝。13、唐穆宗→李恒，在位5年，不留意天下事，驾崩于寝殿，五个儿子有三个做了皇帝。14、唐敬宗→李湛，在位2年，只知在后宫嬉戏，奢侈荒淫，后为宦官所杀，年仅18岁。15、唐文宗→李昂，在位14年，唐朝走向没落的转型时期，形同傀儡，最后抑郁而死。16、唐武宗→李炎，在位6年，拆毁佛寺没收大量寺院土地，开创唐朝短暂中兴。17、唐宣宗→李忱，在位13年，河陇归地、大中之治，人称小唐太宗。18、唐懿宗→李漼，在位14年，任相不明、迎奉佛骨，唐朝无能昏君。19、唐僖宗→李儇，在位13年，玩物丧志宦官手中的傀儡皇帝。20、唐昭宗→李晔，在位16年，铲除杨复恭势力，讨伐西川河东藩镇，后遇刺身亡。21、唐哀帝→李祝，在位3年，在位期间并无实权被废后，次年被杀，享年17"
https://space.bilibili.com/372219949,四四一号,保密,IP属地：湖南,已经年底了，3d呢，你给我说话来@永雏塔菲
https://space.bilibili.com/66719833,上条当爹,保密,IP属地：四川,最有星雨的一集
https://space.bilibili.com/256099283,吃貨蝙蝠俠1,男,IP属地：云南,最喜欢的一集
https://space.bilibili.com/1848881915,ukpkmkk11-,保密,IP属地：河北,这是否有点。。。
https://space.bilibili.com/333117010,daeTAT,保密,IP属地：浙江,@久島Kamome 好活，正好外放[再见]
https://space.bilibili.com/76731397,久島Kamome,保密,IP属地：浙江,[哦呼]
https://space.bilibili.com/266796476,魔法少女-枫糖酱,保密,IP属地：内蒙古,"😭✊🎤💦
不好意思掏错了😭🔪✊🩸[永雏塔菲_好热]"
https://space.bilibili.com/1789617291,琢饵鱼食道速滑派克,保密,IP属地：广东,@巫仙森
https://space.bilibili.com/1789617291,琢饵鱼食道速滑派克,保密,IP属地：广东,回复 @巫仙森 :？你是不是老头我就想问
https://space.bilibili.com/361728572,巫仙森,保密,IP属地：广东,你怎么看(~_~;)永畜塔菲
https://space.bilibili.com/299557793,PotionNova,男,IP属地：广西,热水器这块还得关注塔菲喵
https://space.bilibili.com/5746381,Athirteenz,男,IP属地：重庆,红温了哈哈哈
https://space.bilibili.com/353197119,薛定饿呃呃,女,IP属地：安徽,抱炒
https://space.bilibili.com/268989255,丨丶极熊丶丨,保密,IP属地：河北,这真不是老头👴🏻
https://space.bilibili.com/31263766,英子君脚下的樱花,男,IP属地：福建,是我😋
https://space.bilibili.com/268989255,丨丶极熊丶丨,保密,IP属地：河北,回复 @英子君脚下的樱花 :[笑哭][笑哭][笑哭]
https://space.bilibili.com/3749351,肆零__,男,IP属地：广东,老头太猛了
https://space.bilibili.com/32836763,中年布鲁斯,保密,IP属地：日本,"😭✊🎤💦
不好意思掏错了😭🔪✊🩸"
https://space.bilibili.com/302154682,煮煮女人厨,女,IP属地：广西,是不是骑着珍珠啊那么抖[永雏塔菲_嘲笑]
https://space.bilibili.com/1095509713,yunmaooo,男,IP属地：广西,这个俯卧撑……[永雏塔菲_好热][UP_1265680561_不敢想了]
https://space.bilibili.com/1907883080,账号已注销,保密,IP属地：安徽,橙闪多发点狗叫🤓猫叫太难听了😙
https://space.bilibili.com/595478209,菊骗子骗订单,保密,IP属地：江苏,👴来🌶
https://space.bilibili.com/338304300,死亡_寂寞,男,IP属地：江苏,"网上看到一种说法，说日本人看到烟花就会想起夏天，夏日祭和烟花大会，夏季和服还有小金鱼；而中国人看到烟花就会感到寒风灌进鼻腔，想起热腾腾的饭菜和排骨汤——该过年了。

我觉得他说的很有道理。我还记得小时候玩烟花，都是穿着厚厚的棉袄。这也是中国人民的传统智慧——穿着厚衣服，可以玩烟花对射，被打到也不疼，就是容易把新衣服烧个窟窿，然后回家挨揍。

我第一次见到塔菲的时候——尽管当时我戴着耳机，而且刚过四月——我却分明听到了烟花在耳边炸开，然后再噼里啪啦地落到地面，我甚至能感受到火星子刺伤了我的眼睛。

喜欢塔菲的感觉呢，就像是眼睁睁看着烟花朝自己飞过来。我自以为冲浪多年，早就给自己套了几层棉袄，已经刀枪不入了，可等我反应过来，我的心已经被塔菲烧了一个大窟窿，怎么也填不满了。

说来也好笑，明明就是她烧穿了我的棉袄，我却还想跑到他面前，指着那个大窟窿对她炫耀:“看，我有这么喜欢你”"
https://space.bilibili.com/33087295,喵露喵,保密,IP属地：中国香港,塔菲那是妥妥的热水器女皇，学啥是啥，如果没有当年的庸医，她的成就绝不止于此[永雏塔菲_不理你了][永雏塔菲_不理你了]
https://space.bilibili.com/389253501,76酱XD,保密,IP属地：湖北,野生的小雏男不小心走错进入了塔菲举办的小学派对，等待他的是...
https://space.bilibili.com/202386933,小狗雏草姬,男,IP属地：湖北,路段[UP_1265680561_啊啊]
https://space.bilibili.com/504558,又下雨了,男,IP属地：广东,[UP_1265680561_啊啊]
https://space.bilibili.com/383443984,最可爱的小瓜瓜,保密,IP属地：广东,[UP_1265680561_啊啊]
https://space.bilibili.com/1391184534,哈基米永雏塔菲喵,保密,IP属地：河北,[UP_1265680561_啊啊]
https://space.bilibili.com/367363059,阳泉还三日,保密,IP属地：江西,这真的不算擦边吗？为什么做个俯卧撑会发出这种声音
https://space.bilibili.com/169343234,鲇川峠,保密,IP属地：日本,是我把taffy抱起来鸿儒了喵
https://space.bilibili.com/169343234,鲇川峠,保密,IP属地：日本,下次会记得套个皮给大家看
https://space.bilibili.com/347157408,nobukira,保密,IP属地：安徽,回复 @永雛塔菲_ :压不死你[给心心]
https://space.bilibili.com/157477035,唐可可lil,男,IP属地：浙江,回复 @永雛塔菲_ :[永雏塔菲_嘲笑][永雏塔菲_嘲笑]
https://space.bilibili.com/31263766,英子君脚下的樱花,男,IP属地：福建,01:03
https://space.bilibili.com/12314377,AshLin13,女,IP属地：四川,不准看不准看不准看😭😭😭
https://space.bilibili.com/228274856,Snowdance233,男,IP属地：福建,👴🏻的遥控器
https://space.bilibili.com/228274856,Snowdance233,男,IP属地：福建,@叔鼠我啊
https://space.bilibili.com/74441619,吃不饱和爱健身,男,IP属地：广西,这期视频的文案，真是👀几遍也👀不够的，愿称其为一种冷峻的幽默感🤗。看似置身事外淡淡地叙述，偶有玩笑话😊穿插其间，文字背后的情感却足以动人至落泪🤧。配合上几乎不加额外修饰的镜头画面，这部视频便不再是普通的视频🎞，更像是一部微缩的纪录片😇，一场时长极短的电影🎬，似乎有些乏善可陈😁，匆匆而过转眼就迎来结束😭，这又何其像是“普通人的一生”😋
https://space.bilibili.com/8014656,东海帝皇贴贴,保密,IP属地：上海,唐[微笑][微笑][微笑]
https://space.bilibili.com/215227315,_每当变幻时_,男,IP属地：重庆,明前奶绿 赞了
https://space.bilibili.com/38428959,Noller成,保密,IP属地：山东,怎么又刷到电子季女了？
https://space.bilibili.com/4595890,账号已注销,保密,IP属地：辽宁,叔叔的头牌你以为
https://space.bilibili.com/291948969,-晚晚可爱喵-,保密,IP属地：四川,为什么躺下是那个姿势捏😣😨
https://space.bilibili.com/175016087,inyokia,保密,IP属地：陕西,我去，鸿儒taffy的这个人是我[笑哭]
https://space.bilibili.com/424707698,吉吉国民Last丶嘉然,女,IP属地：天津,我去，塔菲是我[捂脸]
https://space.bilibili.com/351463768,海绵宝宝唐小菲,保密,IP属地：广东,骗哥们可以，别把你自己也骗到了就行。哥们被你骗了真无所谓的，打个哈哈就过了。但希望你打完这段话后擦一下眼角，别让眼泪掉在手机屏幕上了就行。你说的这些话，哥们信一下也是没什么的。还能让你有个心里安慰，但这种话说出来骗骗兄弟就差不多得了，哥们信你一下也不会少块肉，但是你别搞得自己也当真了就行。哥们被你骗一下是真无所谓的，兄弟笑笑也就过去了。真不是哥们想要破你防，你擦擦眼泪好好想想，除了兄弟谁还会信你这些话？
